



"Microwave Link Report"
"Save Time:04/02/2025 23:26:13"
"User Name:admin"
"Data Source:NE"

"Total 555 Records"

"Link Name","Source Physical Location","Source NE Name","Source NE ID","Source Board","Source Port","Sink Physical Location","Sink NE Name","Sink NE ID","Sink Board","Sink Port","Level","Up and down Rate Ratio(TX:RX)","Source Protect Type","Sink Protect Type","Source Protection Group ID","Sink Protection Group ID","Source Protect Unit Type","Sink Protect Unit Type","Source Revertive Mode","Sink Revertive Mode","Source Protection Group Active Work Unit","Sink Protection Group Active Work Unit","Source XPIC Group ID","Sink XPIC Group ID","Source XPIC Group Capacity (Mbit/s)","Sink XPIC Group Capacity (Mbit/s)","Source XPIC Polarization Direction","Sink XPIC Polarization Direction","Source XPIC Adjoin NEID","Sink XPIC Adjoin NEID","Source XPIC Adjoin LinkID","Sink XPIC Adjoin LinkID","Source Frequency(GHz)","Sink Frequency(GHz)","Source ODU Frequency Range(MHz)","Sink ODU Frequency Range(MHz)","Source Equipment Information","Sink Equipment Information","Source Station Type","Sink Station Type","Source NE Frequency (MHz)","Sink NE Frequency (MHz)","Source NE Radio Work Mode","Sink NE Radio Work Mode","Source NE Preset Value of Transmit Power","Sink NE Preset Value of Transmit Power","Source NE Current Value of Transmit Power","Sink NE Current Value of Transmit Power","Source NE Preset Value of Receive Power","Sink NE Preset Value of Receive Power","Source NE Current Value of Receive Power","Sink NE Current Value of Receive Power","Source NE Max Value of Transmit Power of 24-Hour PM","Sink NE Max Value of Transmit Power of 24-Hour PM","Source NE Min Value of Transmit Power of 24-Hour PM","Sink NE Min Value of Transmit Power of 24-Hour PM","Source NE Max Value of Receive Power of 24-Hour PM","Sink NE Max Value of Receive Power of 24-Hour PM","Source NE Min Value of Receive Power of 24-Hour PM","Sink NE Min Value of Receive Power of 24-Hour PM","Source NE Guaranteed E1 Capacity","Sink NE Guaranteed E1 Capacity","Source NE Occupied E1 Capacity","Sink NE Occupied E1 Capacity","Source NE E1 Capacity Usage (%)","Sink NE E1 Capacity Usage (%)","Source NE Ethernet Capacity (Mbit/s)","Sink NE Ethernet Capacity (Mbit/s)","Source NE Max. Ethernet Throughput (kbps)","Sink NE Max. Ethernet Throughput (kbps)","Source NE Min. Ethernet Throughput (kbps)","Sink NE Min. Ethernet Throughput (kbps)","Source NE Average Ethernet Throughput (kbps)","Sink NE Average Ethernet Throughput (kbps)","Source NE ATPC Enable Status","Sink NE ATPC Enable Status","Source NE ATPC Upper Threshold","Sink NE ATPC Upper Threshold","Source NE ATPC Lower Threshold","Sink NE ATPC Lower Threshold","Source NE ATPC Automatic Threshold Enable Status","Sink NE ATPC Automatic Threshold Enable Status","Source NE ATPC Upper Automatic Threshold","Sink NE ATPC Upper Automatic Threshold","Source NE ATPC Lower Automatic Threshold","Sink NE ATPC Lower Automatic Threshold","Source NE AM Status","Sink NE AM Status","Source AM Full Capacity Modulation Format","Sink AM Full Capacity Modulation Format","Source AM Guaranteed Capacity Modulation Format","Sink AM Guaranteed Capacity Modulation Format","Highest-Order AM Scheme for Source NE","Highest-Order AM Scheme for Sink NE","Lowest-Order AM Scheme for Source NE","Lowest-Order AM Scheme for Sink NE","Link ID","Site Distance","Source PLA ID","Sink PLA ID","Source PLA Type","Sink PLA Type","Source PLA Port Type","Sink PLA Port Type"
18GHZ-XPIC-112MHZ_H,,6398-RTN392740_ASLANKOY,48-740,4-ISM8,2(RTNIF-2),,1526-RTN392698_DORTYOL_TD,48-698,5-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,2094,H,H,-,-,-,-,18,18,"[18695.000,19240.000]","[17685.000,18230.000]",XMC-5D,XMC-5D,TX high,TX low,18971.250,17961.250,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,19.00,18.90,-10.00,-10.00,-39.60,-41.50,19.20,19.20,18.70,18.70,-38.50,-38.70,-43.50,-44.00,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1049,-,2,2,PLA,PLA,Slave,Slave
l-196,,1290-RTN392128_NOYANLAR_SEAVIEW,48-128,3-ISV3,1(RTNIF-1),,1217-RTN392258_BOGAZICI_T_KULE_VIP2,48-258,3-ISV3,1(RTNIF-1),Hybrid(447Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-2,XMC-2,TX low,TX high,18580.000,19590.000,"0E1,56MHz,1024QAM","0E1,56MHz,1024QAM",23.00,23.00,17.00,17.00,-10.00,-10.00,-41.30,-41.70,17.10,17.10,17.00,17.00,-40.70,-40.40,-42.50,-42.30,0,0,0,0,-,-,445.542,445.542,427274,208401,0,0,77189,14808,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1054,-,/,/,/,/,/,/
l-197,,1112-RTN392355_BAHCELI,48-355,6-ISM8,1(RTNIF-1),,6310-RTN3921987_YAYLADAG_VIP2,48-1987,4-ISV3,1(RTNIF-1),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,15,"[15138.000,15348.000]","[14718.000,14928.000]",XMC-2,XMC-2,TX high,TX low,15173.000,14753.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",24.00,24.00,16.90,17.00,-10.00,-10.00,-46.40,-48.90,17.00,17.00,16.90,16.90,-45.50,-47.60,-48.30,-51.00,0,0,0,0,-,-,499.815,499.815,485685,156022,0,0,80044,24708,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1055,-,/,/,/,/,/,/
l-198,,1111-RTN392352_KUCUKERENKOY_MAH,48-352,3-ISV3,1(RTNIF-1),,1112-RTN392355_BAHCELI,48-355,6-ISM8,2(RTNIF-2),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-2,XMC-2,TX low,TX high,18250.000,19260.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",24.00,24.00,14.90,14.90,-10.00,-10.00,-44.00,-44.40,/,15.00,/,14.90,/,-43.50,/,-45.30,0,0,0,0,-,-,499.815,499.815,379995,139844,0,0,57915,8617,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1056,-,/,/,/,/,/,/
l-199,,4763-RTN39289_AYDOGAN_APT,48-89,5-ISV3,1(RTNIF-1),,6320-RTN392426_ZEYTINLIK_VIP2,48-426,8-ISV3,1(RTNIF-1),Hybrid(447Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",XMC-2,XMC-2,TX low,TX high,37254.000,38514.000,"0E1,56MHz,1024QAM","0E1,56MHz,1024QAM",17.00,17.00,13.10,13.10,-10.00,-10.00,-35.70,-35.70,13.10,/,13.00,/,-35.20,/,-36.00,/,0,0,0,0,-,-,445.542,445.542,452047,230701,0,0,182749,22203,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1057,-,/,/,/,/,/,/
l-201,,1612-RTN392752_DAU,48-752,3-ISM8,1(RTNIF-1),,1618-RTN392705_DSI,48-705,6-ISM8,1(RTNIF-1),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",XMC-3,XMC-3,TX high,TX low,38458.000,37198.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",18.00,18.00,13.00,13.10,-10.00,-10.00,-30.00,-28.20,13.20,13.20,12.70,12.70,-28.10,-26.60,-39.20,-38.70,0,0,0,0,-,-,539.764,539.764,545227,236921,0,0,116684,20243,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1059,-,/,/,/,/,/,/
l-12,,1314-RTN392344_ORGA,48-344,4-ISM8,1(RTNIF-1),,GN004-RTN392753_AKDENIZ,48-753,3-ISM8,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-2,XMC-2,TX low,TX high,18470.000,19480.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,14.90,14.90,-10.00,-10.00,-43.00,-40.30,15.00,15.00,14.80,14.90,-40.20,-38.50,-47.70,-45.10,0,0,0,0,-,-,241.045,241.045,92795,221874,0,0,987,6393,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1064,-,/,/,/,/,/,/
l-13,,1516-RTN392568_PASAKOY_VIP2,48-568,3-ISM8,2(RTNIF-2),,LF059-RTN392747_KIRIKKALE,48-747,3-ISM8,1(RTNIF-1),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-3,XMC-3,TX high,TX low,19480.000,18470.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",23.00,23.00,18.00,18.00,-10.00,-10.00,-33.00,-32.20,18.20,18.20,17.90,17.70,-31.20,-31.40,-33.90,-33.80,0,0,0,0,-,-,289.543,289.543,116027,279633,0,0,1500,11604,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1065,-,/,/,/,/,/,/
l-205,,GN126-RTN392755_TASKENT,48-755,3-ISM8,1(RTNIF-1),,1637-RTN392754_HAMITKOY,48-754,3-ISM8,1(RTNIF-1),Hybrid(273Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22554.000,23562.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,19.20,18.00,-10.00,-10.00,-34.50,-33.60,19.20,18.20,18.70,17.70,-34.00,-33.10,-36.00,-34.90,0,0,0,0,-,-,271.732,271.732,257223,87192,0,0,3344,718,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1068,-,/,/,/,/,/,/
l-206,,GN069-RTN392757_GECITKOY_BARAJ,48-757,3-ISM8,1(RTNIF-1),,1314-RTN392344_ORGA,48-344,5-ISM8,1(RTNIF-1),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22998.500,23338.000]","[21990.500,22330.000]",XMC-3,XMC-3,TX high,TX low,23044.000,22036.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,18.90,18.10,-10.00,-10.00,-38.80,-37.40,19.20,18.30,18.70,17.70,-37.70,-35.10,-41.80,-39.20,0,0,0,0,-,-,539.764,539.764,306103,110206,0,0,52115,6114,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1069,-,/,/,/,/,/,/
l-14,,LF144-RTN392761_GAZILER_MOBIL_TRAILER,48-761,3-ISM8,1(RTNIF-1),,39915-RTN392760_ERCAN_NEW_AIRPORT_POWER_CENTER,48-760,3-ISM8,1(RTNIF-1),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23548.000,22540.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,18.00,18.10,-10.00,-10.00,-39.90,-40.40,18.20,18.20,17.70,17.70,-38.60,-38.20,-41.80,-41.70,0,0,0,0,-,-,539.764,539.764,307937,126635,0,0,6969,1068,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1071,-,/,/,/,/,/,/
l-207,,MG063-RTN392762_TUZLA_TAHIROGLU_APT,48-762,3-ISM8,1(RTNIF-1),,1218-RTN392706_CANAKKALE,48-706,12-ISM8,1(RTNIF-1),Hybrid(583Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22540.000,23548.000,"0E1,56MHz,4096QAM","0E1,56MHz,4096QAM",23.00,23.00,16.90,17.90,-10.00,-10.00,-35.90,-35.80,17.30,18.20,16.70,17.70,-35.30,-35.10,-36.70,-36.50,0,0,0,0,-,-,581.922,581.922,483934,147389,0,0,40168,5835,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1074,-,/,/,/,/,/,/
l-208,,LF134-RTN392763_ZAHRA_SOKAK,48-763,3-ISM8,1(RTNIF-1),,6333-RTN392194_SARAY,48-194,5-ISM6,2(RTNIF-2),Hybrid(510Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",XMC-3,XMC-3,TX low,TX high,37590.000,38850.000,"0E1,56MHz,2048QAMLight","0E1,56MHz,2048QAMLight",18.00,18.00,1.20,1.10,-10.00,-10.00,-38.80,-38.70,1.40,1.40,0.90,0.90,-38.40,-38.50,-39.10,-39.30,0,0,0,0,-,-,508.787,508.787,472507,185111,0,0,20540,3532,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAMLight,2048QAMLight,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1076,-,/,/,/,/,/,/
18GHZ_XPIC_V_112MHZ,,6398-RTN392740_ASLANKOY,48-740,3-ISM8,1(RTNIF-1),,6349-RTN392730_HASPOLAT_VIP2,48-730,5-ISM8,1(RTNIF-1),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,2,3,2094,2094,V,V,-,-,-,-,18,18,"[18695.000,19240.000]","[17685.000,18230.000]",XMC-5D,XMC-5D,TX high,TX low,18971.250,17961.250,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",23.00,23.00,18.90,19.00,-10.00,-10.00,-39.10,-41.30,19.20,19.20,18.70,18.70,-35.70,-36.20,-44.10,-44.40,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1077,-,3,3,PLA,PLA,Master,Master
18GHZ_XPIC_H_112MHZ,,6398-RTN392740_ASLANKOY,48-740,3-ISM8,2(RTNIF-2),,6349-RTN392730_HASPOLAT_VIP2,48-730,5-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,2,3,2094,2094,H,H,-,-,-,-,18,18,"[18695.000,19240.000]","[17685.000,18230.000]",XMC-5D,XMC-5D,TX high,TX low,18971.250,17961.250,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",23.00,23.00,19.00,18.90,-10.00,-10.00,-38.90,-40.80,19.20,19.20,18.70,18.70,-35.50,-35.90,-43.90,-43.90,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1078,-,3,3,PLA,PLA,Slave,Slave
l-1,,1406-RTN392257_SALAMIS_OTEL,48-257,3-ISX2,1(RTNIF-1),,1217-RTN392258_BOGAZICI_T_KULE_VIP2,48-258,13-ISX2,1(RTNIF-1),Hybrid(363Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",XMC-2,XMC-2,TX high,TX low,38346.000,37086.000,"2E1,56MHz,256QAM","2E1,56MHz,256QAM",17.00,17.00,7.90,8.00,-10.00,-10.00,-34.50,-34.80,8.00,8.00,7.90,7.90,-34.40,-34.10,-36.10,-36.80,2,2,0,0,0.00,0.00,357.938,357.941,346393,172298,0,0,40696,7718,Enabled,Enabled,-30.00,-30.00,-40.00,-40.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,256QAM,256QAM,QPSK,QPSK,1079,-,/,/,/,/,/,/
l-209,,GN147-RTN392696_GIRNE_DEFACTO,48-696,3-ISM8,1(RTNIF-1),,6320-RTN392732_ZEYTINLIK_VIP2,48-732,10-ISM8,2(RTNIF-2),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",XMC-3,XMC-3,TX low,TX high,37142.000,38402.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",18.00,18.00,13.00,12.80,-10.00,-10.00,-33.20,-31.30,13.20,13.20,12.70,12.70,-32.50,-30.20,-34.20,-37.30,0,0,0,0,-,-,539.764,539.764,526378,204756,0,0,41042,6867,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1080,-,/,/,/,/,/,/
l-210,,1127-RTN392425_CAMLIBEL,48-425,4-ISV3,1(RTNIF-1),,GN069-RTN392757_GECITKOY_BARAJ,48-757,3-ISM8,2(RTNIF-2),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-3,XMC-3,TX low,TX high,22260.000,23268.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",18.00,18.00,18.10,18.00,-10.00,-10.00,-31.10,-30.60,18.20,18.20,17.70,17.70,-30.10,-29.30,-33.90,-32.10,0,0,0,0,-,-,499.815,499.815,246815,142546,0,0,41470,7183,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1081,-,/,/,/,/,/,/
l-211,,4565-RTN392683_ODTU_TEKNIK,48-683,3-ISM8,1(RTNIF-1),,1414-RTN3926808_ODTU,48-680,3-ISM8,2(RTNIF-2),Hybrid(583Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",XMC-3,XMC-3,TX high,TX low,38346.000,37086.000,"0E1,56MHz,4096QAM","0E1,56MHz,4096QAM",18.00,18.00,12.00,12.10,-10.00,-10.00,-38.30,-39.20,12.20,12.30,11.70,11.70,-38.10,-38.00,-39.50,-40.40,0,0,0,0,-,-,581.922,581.922,403790,173367,0,0,3712,737,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1083,-,/,/,/,/,/,/
l-212,,GN079-RTN392756_AKDENIZ_KOMANDO_TRAILER,48-756,3-ISM8,1(RTNIF-1),,6304-RTN392432_SELVILITEPE_BRT_VIP2,48-432,7-ISM6,2(RTNIF-2),Hybrid(447Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,15,"[14501.000,14725.000]","[14921.000,15145.000]",XMC-3,XMC-3,TX low,TX high,14599.000,15019.000,"0E1,56MHz,1024QAM","0E1,56MHz,1024QAM",26.00,26.00,20.00,20.10,-10.00,-10.00,-40.50,-40.30,20.20,/,19.70,/,-39.00,/,-41.10,/,0,0,0,0,-,-,445.542,445.542,370324,124259,0,0,26838,3747,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,QPSKStrong,QPSKStrong,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1084,-,/,/,/,/,/,/
l-213,,LF135-RTN39232695_ORTAKOY_SM_APT,48-695,3-ISM8,1(RTNIF-1),,1205-RTN39232724_ORTAKOY,48-724,5-ISM8,1(RTNIF-1),Hybrid(583Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",XMC-3,XMC-3,TX high,TX low,38850.000,37590.000,"0E1,56MHz,4096QAM","0E1,56MHz,4096QAM",18.00,18.00,0.90,0.90,-10.00,-10.00,-40.00,-40.20,1.20,1.10,0.70,0.60,-38.90,-38.70,-41.40,-41.30,0,0,0,0,-,-,581.922,581.922,451246,169701,0,0,27019,4046,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1085,-,/,/,/,/,/,/
l-214,,GN146-RTN392764_ZEYTINLIK_MR_POUND,48-764,3-ISM8,1(RTNIF-1),,6320-RTN392732_ZEYTINLIK_VIP2,48-732,10-ISM8,1(RTNIF-1),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",XMC-3,XMC-3,TX low,TX high,37142.000,38402.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",18.00,18.00,12.70,12.80,-10.00,-10.00,-38.80,-36.80,13.20,13.20,12.70,12.70,-37.00,-35.10,-39.50,-37.60,0,0,0,0,-,-,539.764,539.764,342996,143690,0,0,13543,2842,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1086,-,/,/,/,/,/,/
l-15,,6321-RTN392517_CATALKOY_TD,48-517,5-ISM8,2(RTNIF-2),,GN148-RTN39248_RABINEZ_RESTURANT,48-46,3-ISM8,1(RTNIF-1),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-3,XMC-3,TX low,TX high,22092.000,23100.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,13.40,14.00,-10.00,-10.00,-38.90,-39.50,13.50,14.50,12.80,13.90,-38.10,-38.80,-40.10,-40.80,0,0,0,0,-,-,539.695,539.695,204832,432936,0,0,3675,45403,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1087,-,/,/,/,/,/,/
l-215,,MG064-RTN392765_SERBEST_LIMAN_GUMRUK,48-765,3-ISM8,1(RTNIF-1),,1532-RTN392562_SERBEST_LIMAN_VIP2,48-562,1-ISM8,2(RTNIF-2),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",XMC-3,XMC-3,TX high,TX low,38850.000,37590.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",18.00,18.00,13.10,13.10,-10.00,-10.00,-33.60,-34.10,13.20,13.20,12.80,12.70,-33.00,-33.40,-34.30,-36.30,0,0,0,0,-,-,539.764,539.764,338249,157345,0,0,28704,2004,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1088,-,/,/,/,/,/,/
l-216,,MG065-RTN392766_CANAKKALE_YUKSEL_APT,48-766,3-ISM8,1(RTNIF-1),,1218-RTN392706_CANAKKALE,48-706,12-ISM8,2(RTNIF-2),Hybrid(541Mbit/s),-,/,None,/,-,/,-,/,-,/,-,-,-,-,-,-,-,-,-,-,-,/,23,/,"[22998.500,23338.000]",/,XMC-3,/,TX high,/,23044.000,/,"0E1,56MHz,2048QAM",/,24.00,/,24.10,/,-10.00,/,-89.80,/,24.20,/,23.70,/,-89.30,/,-90.00,/,0,0,0,/,-,/,539.764,0,200696,0,0,0,9329,/,Disabled,/,-,/,-,/,Disabled,/,-,/,-,/,Enabled,/,2048QAM,/,QPSK,/,8192QAM,/,QPSKStrong,1089,-,/,/,/,/,/,/
l-217,,1606-RTN392767_GONYELI_TD,48-767,3-ISM8,1(RTNIF-1),,1205-RTN39232724_ORTAKOY,48-724,6-ISM8,1(RTNIF-1),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,1082,1082,V,V,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-5D,XMC-5D,TX high,TX low,19590.000,18580.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",18.00,18.00,17.80,17.80,-10.00,-10.00,-32.40,-33.00,18.20,18.20,17.70,17.70,-31.80,-32.50,-32.90,-33.50,0,0,0,0,-,-,539.557,539.557,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1090,-,2,2,PLA,PLA,Master,Master
