2025-06-24 09:00,60,"GLLF_LF062_LEFKOSA_MERIT/ULoCell:NodeB Function Name=NLF01_39775_LF062_LEFKOSA_MERIT, Local Cell ID=43362, Cell Name=N/A",Reliable,515026,57617,39928,446911,63012,3447,1110,546,0,0,0,0,0,0,3995,277,95,75,110,129,1127,175,274,350,538,745,1024,1393,1751,2643,2767,4337,6283,8073,12511,14163,18180,18588,29472,40621,112212,108963,113711,83243,66690,68269,38158,610778,0,0,0,0,0,0,0,0,0,485808,88662,612628,,,,,,735021,6732944299,0,30916,4258,731,574,1998,878,10281,1321,716,3279,2143,2201,4260,1631,3825,2809,7253,6822,12393,14111,29964,36129,81461,74863,134368,48439,40509,10046,12016,9796,21164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6731934891,678243,82904,0,0,0,0,0,0,0,0,85,366,0,282,1000,0,91,225,303,739,928,381,,,,,,,,,1856616,12458922,0,2000664,4873008,,,5,54,0,187,670,0,,,,,0,1000,0,3.932,13.954,13.934,14.58,0,48,18,0,0,0,0,0,0,0,,681,702,626,0,0,0,0,0,0,0,0,0,0,0,0,25955,0,
2025-06-24 09:00,60,"GLLF_LF062_LEFKOSA_MERIT/ULoCell:NodeB Function Name=NLF01_39775_LF062_LEFKOSA_MERIT, Local Cell ID=43361, Cell Name=N/A",Reliable,145352,19936,48509,122458,18462,2497,1121,814,0,0,0,0,0,0,7579,392,560,283,309,342,815,382,482,564,1005,1305,1656,1849,2149,3503,4580,6711,13230,12929,29330,24634,34563,26815,47522,39574,86428,73147,81871,71647,92892,417019,29791,213085,0,0,0,0,0,0,0,0,0,51377,132653,213821,,,,,,792028,859611643,0,52420,8101,1547,960,4529,2072,33506,5070,2326,5092,3511,2723,5317,2316,3556,2849,4305,4242,4472,3511,5339,5908,6019,4542,4553,3607,3489,3699,6204,2805,14722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,858460323,631905,436854,0,0,0,0,0,0,0,0,29,233,0,41,659,0,30,82,42,117,981,359,,,,,,,,,235201,8343680,0,239756,655156,,,3,81,0,27,463,0,,,,,1,1000,0,0.56,8.566,13.369,14,0,245,42,1,0,0,0,0,0,0,,655,689,539,0,0,0,0,0,0,0,0,0,0,0,0,27030,0,
2025-06-24 09:00,60,"GLLF_LF019_DEMIR_MARKET/ULoCell:NodeB Function Name=NLF01_39732_LF019_DEMIR_MARKET, Local Cell ID=45063, Cell Name=N/A",Reliable,789899,136565,75800,650973,129389,6138,2052,1347,0,0,0,0,0,0,11658,2046,614,564,904,1279,7171,2496,4388,6217,9477,13564,20255,29892,36725,65712,63341,85580,107544,115071,155437,138774,171404,141415,195590,180895,359072,342459,367102,280721,216357,237893,83978,1002233,0,0,0,0,0,0,0,0,0,471972,446464,1002414,,,,,,1801203,7237490702,0,115288,26186,4399,4672,19659,7718,62255,11530,10013,17851,14763,13851,19045,13599,21868,18924,28740,27499,40308,52843,61551,51400,49960,41671,39587,42028,45706,39943,36301,22981,37959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7232521230,1043370,208360,0,0,0,0,0,0,0,0,139,379,2,349,991,1,139,231,349,581,1000,601,,,,,,,,,1992980,9704939,1816,1992980,3316106,,,12,93,0,215,634,0,,,,,0,199,0,4.536,13.073,12.982,14,0.013,125,139,14,1,0,0,0,0,0,,609,671,441,0,0,0,0,0,0,0,0,0,0,0,0,25302,0,
2025-06-24 09:00,60,"GLLF_LF019_DEMIR_MARKET/ULoCell:NodeB Function Name=NLF01_39732_LF019_DEMIR_MARKET, Local Cell ID=45062, Cell Name=N/A",Reliable,76825,21436,5078,57196,18449,909,193,78,0,0,0,0,0,0,1048,327,39,43,61,103,6580,215,309,561,704,1065,1859,3927,6223,9460,10381,12489,14136,13730,16726,15257,18025,16916,23958,24690,46574,42957,42595,31222,29346,48866,6547,103148,0,0,0,0,0,0,0,0,0,54053,42772,103372,,,,,,158498,664743159,0,10137,4122,885,176,1031,875,8560,897,685,932,1107,1069,1497,787,1269,1350,2677,2677,4034,5506,6370,8347,7517,6666,6764,4097,3911,2669,3153,1089,2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,663772127,132212,37150,0,0,0,0,0,0,0,0,14,321,0,35,990,0,19,182,48,452,740,79,,,,,,,,,182877,5140163,0,247131,2314899,,,1,42,0,22,590,0,,,,,0,15,0,0.494,12.876,13.895,14.4,0,23,27,0,0,0,0,0,0,0,,645,669,578,0,0,0,0,0,0,0,0,0,0,0,0,25712,0,
2025-06-24 09:00,60,"GLLF_LF019_DEMIR_MARKET/ULoCell:NodeB Function Name=NLF01_39732_LF019_DEMIR_MARKET, Local Cell ID=45061, Cell Name=N/A",Reliable,110607,28344,15442,84359,22909,2124,789,426,0,0,0,0,0,0,2490,132,109,134,84,107,221,208,276,419,710,930,1531,2660,3567,6601,6285,12251,14137,21481,33744,31811,40177,36206,56088,53120,108405,101008,82682,47603,32491,18701,3035,154058,0,0,0,0,0,0,0,0,0,74970,76435,154440,,,,,,196491,754912836,0,19111,5424,247,204,2208,1264,23312,1450,1132,1955,2210,2369,4164,2017,3096,2640,4285,4038,4740,6197,7562,8125,8874,9871,9296,7414,4913,2550,1676,740,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,753439116,170071,27530,0,0,0,0,0,0,0,0,21,241,0,45,850,0,23,210,49,450,930,101,,,,,,,,,207468,6989699,0,223084,2054139,,,1,19,0,28,538,0,,,,,0,84,0,0.634,11.895,13.824,14,0,18,27,0,0,0,0,0,0,0,,637,666,562,0,0,0,0,0,0,0,0,0,0,0,0,24973,0,
2025-06-24 09:00,60,"GLLF_LF055_ITU_SURLARICI/ULoCell:NodeB Function Name=NLF01_39768_LF055_ITU_SURLARICI, Local Cell ID=47243, Cell Name=N/A",Reliable,46356,8263,2121,38094,7646,444,120,52,0,0,0,0,0,0,250,64,14,13,24,32,373,43,78,114,177,271,314,506,643,1083,1292,1990,4237,4793,17222,12750,13186,7730,15408,11550,21944,13304,9305,6384,10495,39829,7147,56764,0,0,0,0,0,0,0,0,0,17003,32614,56764,,,,,,71720,419436712,0,4356,1722,168,148,517,130,2271,189,491,1320,657,483,1001,485,1226,1905,3513,5799,6746,3019,2457,2286,2314,2049,1834,1077,884,496,1140,1020,5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,418979288,66696,12716,0,0,0,0,0,0,0,0,7,231,0,23,893,0,17,203,51,587,455,39,,,,,,,,,115546,9239218,0,253947,2962718,,,0,24,0,17,665,0,,,,,0,344,0,0.325,12.495,13.973,14.172,0,8,3,0,0,0,0,0,0,0,,755,765,693,0,0,0,0,0,0,0,0,0,0,0,0,23589,0,
2025-06-24 09:00,60,"GLLF_LF055_ITU_SURLARICI/ULoCell:NodeB Function Name=NLF01_39768_LF055_ITU_SURLARICI, Local Cell ID=47242, Cell Name=N/A",Reliable,8058,1899,553,6191,1699,118,35,15,0,0,0,0,0,0,69,99,8,6,5,5,10,39,81,84,208,348,444,531,418,665,447,646,895,1576,2924,3762,6513,4400,4361,3937,6947,5583,5319,3812,5644,10997,3022,10095,0,0,0,0,0,0,0,0,0,2986,4504,10512,,,,,,16087,100982274,0,1305,723,18,13,198,81,588,319,238,480,279,293,309,128,176,93,208,84,119,42,32,74,112,237,387,317,258,461,187,353,2339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100620885,11193,2057,0,0,0,0,0,0,0,0,1,87,0,3,304,0,6,167,13,338,221,8,,,,,,,,,27836,4352512,0,125955,3479500,,,0,8,0,2,225,0,,,,,0,13,0,0.042,4.255,13.969,14.144,0,3,4,0,0,0,0,0,0,0,,754,765,669,0,0,0,0,0,0,0,0,0,0,0,0,26887,0,
2025-06-24 09:00,60,"GLLF_LF055_ITU_SURLARICI/ULoCell:NodeB Function Name=NLF01_39768_LF055_ITU_SURLARICI, Local Cell ID=47241, Cell Name=N/A",Reliable,106116,28093,22958,82369,18687,3152,1225,683,0,0,0,0,0,0,3868,950,266,242,492,555,1254,1050,2170,2520,4243,4856,5744,6427,6489,8382,5154,5592,4142,4318,5462,6310,7105,7135,10806,13447,44143,63621,82450,75761,75631,70051,19920,157192,0,0,0,0,0,0,0,0,0,36704,100591,157215,,,,,,287638,715477327,0,25465,4218,918,954,3743,1665,9610,2876,5214,4135,6714,8783,9296,5837,9323,6335,3557,3666,3973,2843,1609,2457,1595,1527,1767,2192,3861,4322,4950,3148,10166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,714737799,236274,88266,0,0,0,0,0,0,0,0,21,276,0,37,978,0,27,145,47,250,798,149,,,,,,,,,196540,10357966,0,246291,1319060,,,3,90,0,36,716,0,,,,,0,1000,0,0.525,13.696,13.968,14.002,0,64,22,0,0,0,0,0,0,0,,746,763,693,0,0,0,0,0,0,0,0,0,0,0,0,21868,0,
2025-06-24 09:00,60,"GLLF_LF058_KERVAN_RESTURANT/ULoCell:NodeB Function Name=NLF01_39771_LF058_KERVAN_RESTURANT, Local Cell ID=46563, Cell Name=N/A",Reliable,16367,3785,1544,12770,3291,219,59,28,0,0,0,0,0,0,261,272,97,65,88,95,2508,168,260,330,536,727,980,1388,1741,2523,2558,3112,4087,4576,6179,5385,6478,6218,8532,8827,17934,17855,19765,15004,16291,17118,2095,21580,0,0,0,0,0,0,0,0,0,7138,12467,21700,,,,,,27677,107833732,0,3793,1109,348,202,473,195,2519,326,599,345,407,261,525,237,483,453,611,552,551,466,537,513,707,778,960,948,463,680,265,303,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,107303820,24683,4841,0,0,0,0,0,0,0,0,3,160,0,5,606,0,6,197,11,349,468,15,,,,,,,,,29598,3551826,0,63244,1973200,,,0,15,0,3,381,0,,,,,0,0,0,0.075,8.482,13.962,14.021,0,3,3,0,0,0,0,0,0,0,,682,703,587,0,0,0,0,0,0,0,0,0,0,0,0,25545,0,
2025-06-24 09:00,60,"GLLF_LF058_KERVAN_RESTURANT/ULoCell:NodeB Function Name=NLF01_39771_LF058_KERVAN_RESTURANT, Local Cell ID=46562, Cell Name=N/A",Reliable,101089,15558,3636,86263,14142,518,127,39,0,0,0,0,0,0,438,127,51,36,45,43,7704,95,111,155,272,338,598,905,1344,1990,2401,4334,7423,10275,13863,14676,19041,20857,22572,20105,46568,39248,33413,18348,15146,12820,4777,120282,0,0,0,0,0,0,0,0,0,34444,81089,120310,,,,,,136937,771323196,0,5777,2057,839,487,1013,418,4988,388,951,1335,992,1146,2558,3128,5870,8097,12597,11508,9676,10083,11373,5338,5064,2818,1808,1358,1815,1333,1404,1202,2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,770730148,128895,12521,0,0,0,0,0,0,0,0,16,377,0,52,827,0,22,229,72,705,725,74,,,,,,,,,212496,5847459,0,293098,2871568,,,1,39,0,36,567,0,,,,,0,79,0,0.737,12.051,13.964,14.58,0,8,5,0,0,0,0,0,0,0,,684,701,629,0,0,0,0,0,0,0,0,0,0,0,0,23713,0,
2025-06-24 09:00,60,"GLLF_LF058_KERVAN_RESTURANT/ULoCell:NodeB Function Name=NLF01_39771_LF058_KERVAN_RESTURANT, Local Cell ID=46561, Cell Name=N/A",Reliable,7790,1487,141,6333,1365,76,13,3,0,0,0,0,0,0,12,5,13,21,32,51,6522,114,80,189,282,354,549,724,642,1073,947,878,1462,1197,1758,1468,1975,2162,2854,2406,5209,5637,10629,11399,16328,16084,879,9418,0,0,0,0,0,0,0,0,0,2979,5560,9418,,,,,,13530,37434896,0,1991,688,492,413,323,147,839,75,126,247,164,120,142,56,152,91,184,67,167,141,192,283,379,282,212,195,238,227,201,218,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,37206592,11924,3414,0,0,0,0,0,0,0,0,1,56,0,1,198,0,4,174,6,235,273,7,,,,,,,,,10236,914341,0,37495,1462286,,,0,11,0,1,136,0,,,,,0,0,0,0.025,2.769,13.994,14.008,0,2,0,0,0,0,0,0,0,0,,691,702,609,0,0,0,0,0,0,0,0,0,0,0,0,25262,0,
2025-06-24 09:00,60,"GLLF_LF104_YDU_SAGLIK_BILIMLERI/ULoCell:NodeB Function Name=NLF01_39817_LF104_YDU_SAGLIK_BILIMLERI, Local Cell ID=48381, Cell Name=N/A",Reliable,3205,91,55,3108,91,4,1,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,2,3,1,3,11,4,10,8,11,11,8,5,4,6,7,9,36,49,159,690,1945,22651,1269,3351,0,0,0,0,0,0,0,0,0,602,1480,3351,,,,,,4976,23194496,0,885,31,6,2,19,16,451,36,7,201,85,47,75,16,21,27,49,21,69,33,25,32,40,41,36,11,69,74,93,81,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,23158320,4862,1599,0,0,0,0,0,0,0,0,0,76,0,0,157,0,4,168,5,177,98,2,,,,,,,,,6336,2579998,0,64653,3168000,,,0,3,0,0,115,0,,,,,0,0,0,0.007,2.205,14,14,0,0,0,0,0,0,0,0,0,0,,760,764,743,0,0,0,0,0,0,0,0,0,0,0,0,29975,0,
2025-06-24 09:00,60,"GLLF_LF104_YDU_SAGLIK_BILIMLERI/ULoCell:NodeB Function Name=NLF01_39817_LF104_YDU_SAGLIK_BILIMLERI, Local Cell ID=46595, Cell Name=N/A",Reliable,1940,320,25,1604,330,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,439,0,0,0,3,3,3,10,15,8,11,6,14,52,65,109,122,172,219,406,792,1246,2681,7316,13817,7396,411,2285,0,0,0,0,0,0,0,0,0,437,1437,2285,,,,,,2554,7070656,0,725,91,89,78,24,5,359,44,13,25,77,41,33,6,15,7,34,22,23,19,28,30,38,30,50,31,63,20,83,36,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7017776,2361,245,0,0,0,0,0,0,0,0,0,24,0,0,38,0,4,223,3,177,79,1,,,,,,,,,1913,400016,0,24215,1913000,,,0,3,0,0,29,0,,,,,0,0,0,0.004,0.531,14,14,0,0,0,0,0,0,0,0,0,0,,760,764,743,0,0,0,0,0,0,0,0,0,0,0,0,27474,0,
